export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Vassvägen,23,23261,Arlöv,Sweden,Vassvägen 23 23261 Arlöv Sweden,strict,55.61365,13.1046772,node,3723834838,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Rävbergsvägen,1,656 39,Karlstad,Sweden,Rävbergsvägen 1 656 39 Karlstad Sweden,strict,59.3950942,13.5782202,node,3785981489,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Romgatan,1B,745 37,Enköping,Sweden,Romgatan 1B 745 37 Enköping Sweden,strict,59.6519783,17.0816717,node,3880481216,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Nornegatan,12,215 86,Malmö,Sweden,Nornegatan 12 215 86 Malmö Sweden,strict,55.5487374,12.9970382,node,4158085845,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Ålgårdsvägen,4,506 30,Borås,Sweden,Ålgårdsvägen 4 506 30 Borås Sweden,strict,57.7330903,12.935981,node,4239105802,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"58.5882413,16.1891618",coordinates_only,58.5882413,16.1891618,node,4280290791,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,Elgiganten,Electronics retail,electronics,,,,,,,,Sweden,"58.4959661,13.182861",coordinates_only,58.4959661,13.182861,node,4332206149,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"59.8586479,17.6381536",coordinates_only,59.8586479,17.6381536,node,4339479957,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,Elgiganten,Electronics retail,electronics,,,,,,,,Sweden,"59.1979371,18.1288651",coordinates_only,59.1979371,18.1288651,node,4359323317,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"57.6509096,11.9121183",coordinates_only,57.6509096,11.9121183,node,4520847689,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"56.8148099,13.9047971",coordinates_only,56.8148099,13.9047971,node,4725936847,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"60.6300169,16.9933398",coordinates_only,60.6300169,16.9933398,node,4820137804,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Klastorpsvägen,10,152 42,,Sweden,Klastorpsvägen 10 152 42 Sweden,usable,59.2019592,17.6639273,node,4900374421,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"59.3341992,18.0630308",coordinates_only,59.3341992,18.0630308,node,4955277673,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"57.5143281,12.0731484",coordinates_only,57.5143281,12.0731484,node,5027304681,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,Elgiganten,Electronics retail,electronics,,,,,,,,Sweden,"56.254147,12.886993",coordinates_only,56.254147,12.886993,node,5237141140,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"56.1576971,13.7641445",coordinates_only,56.1576971,13.7641445,node,5714913204,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Bredastensvägen,2,33144,Värnamo,Sweden,Bredastensvägen 2 33144 Värnamo Sweden,strict,57.1618149,14.0744248,node,5809273993,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"56.1703189,14.8640694",coordinates_only,56.1703189,14.8640694,node,6117309789,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"55.871576,12.8586039",coordinates_only,55.871576,12.8586039,node,6188507658,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"57.6220413,18.3205178",coordinates_only,57.6220413,18.3205178,node,6632324722,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"59.3599967,18.0008065",coordinates_only,59.3599967,18.0008065,node,7040619467,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"67.1350421,20.661591",coordinates_only,67.1350421,20.661591,node,7305540472,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"57.8129695,13.4218347",coordinates_only,57.8129695,13.4218347,node,7446348320,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Skeppsbrogatan,12,392 31,Kalmar,Sweden,Skeppsbrogatan 12 392 31 Kalmar Sweden,strict,56.6608291,16.3643221,node,7567033083,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Bagarbyvägen,61,19162,Sollentuna,Sweden,Bagarbyvägen 61 19162 Sollentuna Sweden,strict,59.436648,17.9269301,node,8121052931,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"60.6049117,15.6650199",coordinates_only,60.6049117,15.6650199,node,8121666603,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,,,Electronics retail,electronics,,,,,,,,Sweden,"57.1239591,12.2610507",coordinates_only,57.1239591,12.2610507,node,8403337873,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,Elgiganten,Electronics retail,electronics,,,,Förrådsgatan,42,54235,Mariestad,Sweden,Förrådsgatan 42 54235 Mariestad Sweden,strict,58.6814701,13.818726,node,8734342642,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"56.1655264,13.7887741",coordinates_only,56.1655264,13.7887741,node,8755610292,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,elgiganten,Electronics retail,electronics,,,,,,,,Sweden,"57.4869742,12.6496354",coordinates_only,57.4869742,12.6496354,node,8915969535,OpenStreetMap via Overpass API
