export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Forumvägen,12,131 53,Nacka,Sweden,Forumvägen 12 131 53 Nacka Sweden,strict,59.3092517,18.1644427,node,585183332,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Värdshusvägen,3,57003,Vrigstad,Sweden,Värdshusvägen 3 57003 Vrigstad Sweden,strict,57.3563754,14.4657881,node,612268730,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.7823196,14.1703194",coordinates_only,57.7823196,14.1703194,node,622948922,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"58.3257111,15.1252776",coordinates_only,58.3257111,15.1252776,node,652711673,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Vällingbygången,4,162 65,,Sweden,Vällingbygången 4 162 65 Sweden,usable,59.3622514,17.8733686,node,710212765,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.7954176,12.0495983",coordinates_only,57.7954176,12.0495983,node,745599535,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Sollentunavägen,163C,19147,Sollentuna,Sweden,Sollentunavägen 163C 19147 Sollentuna Sweden,strict,59.4278045,17.9511845,node,773238531,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Järnvägsgatan,5A,294 34,Sölvesborg,Sweden,Järnvägsgatan 5A 294 34 Sölvesborg Sweden,strict,56.0495821,14.582071,node,778127544,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Hotellgatan,1,17145,Solna,Sweden,Hotellgatan 1 17145 Solna Sweden,strict,59.3588135,17.9999949,node,822916971,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3772598,13.426669",coordinates_only,59.3772598,13.426669,node,834039880,OpenStreetMap via Overpass API
