export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
category,,food_restaurants,fast_food,Havnekiosken,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.0868753,8.5648926",coordinates_only,55.0868753,8.5648926,way,305861420,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's Hørsholm,McDonald's,McDonalds,Food & restaurants,,fast_food,,,,,,,Denmark,"55.9035257,12.4769239",coordinates_only,55.9035257,12.4769239,way,305991611,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Burger King,Burger King,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.376325,8.6190764",coordinates_only,56.376325,8.6190764,way,306579922,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.5456068,12.2146185",coordinates_only,55.5456068,12.2146185,way,309386217,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Grill & Kebab House,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.7192966,12.4425104",coordinates_only,55.7192966,12.4425104,way,312122186,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Rebildhus,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.8318956,9.8436488",coordinates_only,56.8318956,9.8436488,way,312398268,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Lundby Grill,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.9834234,10.0055875",coordinates_only,56.9834234,10.0055875,way,312560547,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Havne Grillen Næstved,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.2284842,11.7559254",coordinates_only,55.2284842,11.7559254,way,313782097,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Burger King,Burger King,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.2388415,11.7781937",coordinates_only,55.2388415,11.7781937,way,313784097,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Havnegrillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"57.5921457,9.9628379",coordinates_only,57.5921457,9.9628379,way,318350484,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Margueritten Grill & Café,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.2452804,10.3012805",coordinates_only,56.2452804,10.3012805,way,319093220,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Havnegrillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.3305713,11.1416391",coordinates_only,55.3305713,11.1416391,way,320842087,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Skovgrillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.502228,9.708375",coordinates_only,55.502228,9.708375,way,326190710,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Tina's Pølser,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.6292181,12.2824135",coordinates_only,55.6292181,12.2824135,way,327141933,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Kvick Grillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.5160353,10.3973062",coordinates_only,55.5160353,10.3973062,way,328454920,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Kliplev Pizza & Grill,,,Food & restaurants,,fast_food,,,,,,,Denmark,"54.9380036,9.4027559",coordinates_only,54.9380036,9.4027559,way,335522012,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Drej Ind,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.3576475,9.187264",coordinates_only,55.3576475,9.187264,way,335705272,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's Nykøbing Falster,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"54.7683277,11.8763201",coordinates_only,54.7683277,11.8763201,way,336106569,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Perlen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.4599196,10.665655",coordinates_only,55.4599196,10.665655,way,338473289,OpenStreetMap via Overpass API
