chain_requested,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
Max,Max,Max,Max,Food & restaurants,,fast_food,,,,,,,Sweden,"59.6139443,16.5707639",coordinates_only,59.6139443,16.5707639,way,840426776,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,,,,,Sweden,"55.4350621,13.8369822",coordinates_only,55.4350621,13.8369822,way,874518554,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,,,,,Sweden,"56.8605303,14.8200832",coordinates_only,56.8605303,14.8200832,way,877938034,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,,,,,Sweden,"55.5507712,12.9867503",coordinates_only,55.5507712,12.9867503,way,910600253,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,,,,,Sweden,"59.5211048,15.9726421",coordinates_only,59.5211048,15.9726421,way,972894095,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,,,,,Sweden,"59.7443353,18.6834412",coordinates_only,59.7443353,18.6834412,way,1052467406,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,,,,,Sweden,"59.4885788,18.2740189",coordinates_only,59.4885788,18.2740189,way,1081533537,OpenStreetMap via Overpass API
Max,Max,Max,Max,Food & restaurants,,fast_food,,,Stortorget,25,211 34,Malmö,Sweden,Stortorget 25 211 34 Malmö Sweden,strict,55.6054698,13.000103,way,1091108910,OpenStreetMap via Overpass API
Max,Max,Max,max,Food & restaurants,,fast_food,,,Hagvägen,1C,,,Sweden,Hagvägen 1C Sweden,usable,63.1756108,14.6945355,way,1211558714,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,,,,,Sweden,"58.6475615,16.169436",coordinates_only,58.6475615,16.169436,way,1235650524,OpenStreetMap via Overpass API
Max,Max,Max,Max,Food & restaurants,,fast_food,,,,,,,Sweden,"56.022586,14.1450002",coordinates_only,56.022586,14.1450002,way,1250501064,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,Kolbullevägen,7,81142,Sandviken,Sweden,Kolbullevägen 7 81142 Sandviken Sweden,strict,60.6292367,16.7487664,way,1293082453,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,Lundavägen,28,21218,Malmö,Sweden,Lundavägen 28 21218 Malmö Sweden,strict,55.6086751,13.0293296,way,1322655300,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,Norra Hamngatan,20,411 06,Göteborg,Sweden,Norra Hamngatan 20 411 06 Göteborg Sweden,strict,57.7073311,11.9686075,way,1352425884,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,,,,,Sweden,"59.6160996,17.8500654",coordinates_only,59.6160996,17.8500654,way,1357064422,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,Rågsvedsvägen,104,12465,Stockholm,Sweden,Rågsvedsvägen 104 12465 Stockholm Sweden,strict,59.2573546,18.0160173,way,1384441287,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,Tangentvägen,3,141 75,Kungens Kurva,Sweden,Tangentvägen 3 141 75 Kungens Kurva Sweden,strict,59.2683617,17.9214821,way,1396183181,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,,,,,Sweden,"57.3230336,13.5455868",coordinates_only,57.3230336,13.5455868,way,1436276133,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,,,,,Sweden,"58.1500874,13.5611405",coordinates_only,58.1500874,13.5611405,way,1447085054,OpenStreetMap via Overpass API
Max,Max,Max,,Food & restaurants,,fast_food,,,,,,,Sweden,"58.3514956,11.8110878",coordinates_only,58.3514956,11.8110878,relation,13577088,OpenStreetMap via Overpass API
Max,Maxos,,,Food & restaurants,,fast_food,,,,,,,Sweden,"59.3322965,18.0448317",coordinates_only,59.3322965,18.0448317,node,638423926,OpenStreetMap via Overpass API
Max,Maxi Restaurang,,,Food & restaurants,,restaurant,,,,,,,Sweden,"56.2748824,14.5431013",coordinates_only,56.2748824,14.5431013,node,980341018,OpenStreetMap via Overpass API
Max,Restaurang Maxi,,,Food & restaurants,,restaurant,,,,121,122 45,Enskede,Sweden,121 122 45 Enskede Sweden,usable,59.2620871,18.0839306,node,1234015487,OpenStreetMap via Overpass API
Max,Maxos,,,Food & restaurants,,fast_food,,,,,,,Sweden,"59.362225,17.970779",coordinates_only,59.362225,17.970779,node,1473340791,OpenStreetMap via Overpass API
Max,Maxim,,,Food & restaurants,,restaurant,,,Rudbecksgatan,20,702 11,Örebro,Sweden,Rudbecksgatan 20 702 11 Örebro Sweden,strict,59.2695489,15.2091415,node,2277690912,OpenStreetMap via Overpass API
Max,Maxi Pizzeria,,,Food & restaurants,,restaurant,,,Morängatan,7,41671,Göteborg,Sweden,Morängatan 7 41671 Göteborg Sweden,strict,57.7208828,12.0176215,node,4291467468,OpenStreetMap via Overpass API
Max,Max Falafel,,,Food & restaurants,,restaurant,,,Timmermansgatan,,,Norrköping,Sweden,Timmermansgatan Norrköping Sweden,usable,58.5727454,16.2119986,node,4326293367,OpenStreetMap via Overpass API
Max,Maxi Bistro,,,Food & restaurants,,cafe,,,,,,,Sweden,"62.4426711,17.3478317",coordinates_only,62.4426711,17.3478317,node,5174121313,OpenStreetMap via Overpass API
Max,Max,,,Food & restaurants,,fast_food,,,Konsumentvägen,,19268,Sollentuna,Sweden,Konsumentvägen 19268 Sollentuna Sweden,usable,59.4703422,17.9171122,node,5359150709,OpenStreetMap via Overpass API
Max,ICA Maxi,,,Food & restaurants,,cafe,,,Drottninggatan,34,341 36,Ljungby,Sweden,Drottninggatan 34 341 36 Ljungby Sweden,strict,56.8346557,13.9440529,node,5777960645,OpenStreetMap via Overpass API
Max,Maxim,,,Food & restaurants,,restaurant,,,,,,,Sweden,"61.3445697,16.0607128",coordinates_only,61.3445697,16.0607128,node,5835370860,OpenStreetMap via Overpass API
Max,Maxim,,,Food & restaurants,,restaurant,,,,,,,Sweden,"55.9343784,13.5382512",coordinates_only,55.9343784,13.5382512,node,7126594893,OpenStreetMap via Overpass API
Max,Max Falafel,,,Food & restaurants,,restaurant,,,,,,,Sweden,"58.5962078,16.1716528",coordinates_only,58.5962078,16.1716528,node,9128660434,OpenStreetMap via Overpass API
Max,Café & Restaurang ICA Maxi Kungälv,,,Food & restaurants,,restaurant,,,,,,,Sweden,"57.8745635,11.9736536",coordinates_only,57.8745635,11.9736536,node,10934099247,OpenStreetMap via Overpass API
Max,Maxim,,,Food & restaurants,,restaurant,,,,,83241,,Sweden,83241 Sweden,usable,63.1869588,14.6142297,node,12064013369,OpenStreetMap via Overpass API
Max,Max Burgers,,,Food & restaurants,,restaurant,,,Rågången,2,,,Sweden,Rågången 2 Sweden,usable,57.6480173,14.7320109,node,12480489210,OpenStreetMap via Overpass API
Max,Sushi Daily - ICA Maxi Toftanäs,,,Food & restaurants,,restaurant,,,,,,,Sweden,"55.5979264,13.0984738",coordinates_only,55.5979264,13.0984738,node,12816700826,OpenStreetMap via Overpass API
Max,Maximat cafè,,,Food & restaurants,,cafe,,,,,,,Sweden,"59.8811533,12.2882104",coordinates_only,59.8811533,12.2882104,node,13037745292,OpenStreetMap via Overpass API
Max,MAX Berga,,Max Hamburgers AB,Food & restaurants,,fast_food,,,,,,,Sweden,"56.0646931,12.7184263",coordinates_only,56.0646931,12.7184263,node,13185110711,OpenStreetMap via Overpass API
Max,ICA Maxi café,,,Food & restaurants,,cafe,,,Linggatan,25,81132,Sandviken,Sweden,Linggatan 25 81132 Sandviken Sweden,strict,60.6239672,16.7724152,node,13609820857,OpenStreetMap via Overpass API
Max,Maxi grillen,,Max,Food & restaurants,,fast_food,,,,,,,Sweden,"59.3148972,18.0733704",coordinates_only,59.3148972,18.0733704,way,141258105,OpenStreetMap via Overpass API
Max,The Plant,,Maximillian Lundin,Food & restaurants,,fast_food,,,,,,,Sweden,"59.3085063,18.0750864",coordinates_only,59.3085063,18.0750864,node,5812399573,OpenStreetMap via Overpass API
