chain_requested,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
Apotek,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.2900192,17.8113402",coordinates_only,59.2900192,17.8113402,node,1634570953,OpenStreetMap via Overpass API
Apotek,Apoteksgruppen,Apoteksgruppen,Apoteksgruppen Detaljist AB,Healthcare / pharmacy,,pharmacy,,,Munkebäckstorget,7,41673,Göteborg,Sweden,Munkebäckstorget 7 41673 Göteborg Sweden,strict,57.719188,12.0263073,node,1639994288,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.6709111,11.9280611",coordinates_only,57.6709111,11.9280611,node,1648799655,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.2568545,18.0817246",coordinates_only,59.2568545,18.0817246,node,1650820211,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,Boråsvägen,3,311 60,Ullared,Sweden,Boråsvägen 3 311 60 Ullared Sweden,strict,57.1367855,12.7186505,node,1660281092,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.6201749,16.5937648",coordinates_only,59.6201749,16.5937648,node,1666359635,OpenStreetMap via Overpass API
Apotek,DOZ Apotek,DOZ Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"56.6872737,16.3202353",coordinates_only,56.6872737,16.3202353,node,1674642136,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,Stortorget,6,,Ystad,Sweden,Stortorget 6 Ystad Sweden,usable,55.4297725,13.8203863,node,1680808326,OpenStreetMap via Overpass API
Apotek,Apotek,,,Electronics retail,electronics,pharmacy,,,Stora Östergatan,11,,,Sweden,Stora Östergatan 11 Sweden,usable,55.4301455,13.8222244,node,1680808710,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,Kronans Droghandel Apotek AB,Healthcare / pharmacy,,pharmacy,,,Hospitalsgatan,,,,Sweden,Hospitalsgatan Sweden,usable,58.5912907,16.1914054,node,1705133434,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.2851445,18.0932986",coordinates_only,59.2851445,18.0932986,node,1711744339,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,Kungsgatan,4D,59130,,Sweden,Kungsgatan 4D 59130 Sweden,usable,58.5367187,15.0388342,node,1714285444,OpenStreetMap via Overpass API
Apotek,DOZ Apotek,DOZ Apotek,LloydsApotek AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3360233,18.0968865",coordinates_only,59.3360233,18.0968865,node,1716393333,OpenStreetMap via Overpass API
Apotek,DOZ Apotek,DOZ Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.8472236,17.6869306",coordinates_only,59.8472236,17.6869306,node,1716674991,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.8467101,17.6928118",coordinates_only,59.8467101,17.6928118,node,1716675182,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,Sjöviksvägen,80,61830,,Sweden,Sjöviksvägen 80 61830 Sweden,usable,58.6750798,16.3642243,node,1719050501,OpenStreetMap via Overpass API
Apotek,DOZ Apotek,DOZ Apotek,,Healthcare / pharmacy,,pharmacy,,,Tingslagsgatan,20A,,Örebro,Sweden,Tingslagsgatan 20A Örebro Sweden,usable,59.2625551,15.2374142,node,1725026204,OpenStreetMap via Overpass API
Apotek,Apoteket Globen,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,Arenavägen,63,,,Sweden,Arenavägen 63 Sweden,usable,59.2922658,18.0825348,node,1745940622,OpenStreetMap via Overpass API
Apotek,Apoteket Nyponet,,,Healthcare / pharmacy,,pharmacy,,,Georgslid,,,,Sweden,Georgslid Sweden,usable,57.7041919,14.1173778,node,1759560261,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.709966,11.9298768",coordinates_only,57.709966,11.9298768,node,1763043091,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"58.5771503,16.1576394",coordinates_only,58.5771503,16.1576394,node,1786421914,OpenStreetMap via Overpass API
Apotek,Apoteket Bojorten,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,Kungsgatan,52,681 31,Kristinehamn,Sweden,Kungsgatan 52 681 31 Kristinehamn Sweden,strict,59.3077057,14.1086923,node,1792077963,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,Skolgatan,17A,92332,Storuman,Sweden,Skolgatan 17A 92332 Storuman Sweden,strict,65.0951968,17.1123107,node,1806269484,OpenStreetMap via Overpass API
Apotek,Apoteket Lärkan,Apoteket,Apoteket AB (publ),Healthcare / pharmacy,,pharmacy,,,Kärrsvägen,37,566 31,Habo,Sweden,Kärrsvägen 37 566 31 Habo Sweden,strict,57.90912,14.0906579,node,1811707460,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,Sandbäcksgränd,2,681 50,Kristinehamn,Sweden,Sandbäcksgränd 2 681 50 Kristinehamn Sweden,strict,59.3054862,14.0993801,node,1825571349,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,Kronans Droghandel Apotek AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"60.3468538,15.7507867",coordinates_only,60.3468538,15.7507867,node,1832974113,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.4865165,12.0766492",coordinates_only,57.4865165,12.0766492,node,1836787338,OpenStreetMap via Overpass API
Apotek,DOZ Apotek,DOZ Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.361916,17.964122",coordinates_only,59.361916,17.964122,node,1844263078,OpenStreetMap via Overpass API
Apotek,Apoteksgruppen,Apoteksgruppen,Apoteksgruppen,Healthcare / pharmacy,,pharmacy,,,Prästgatan,8,713 31,Nora,Sweden,Prästgatan 8 713 31 Nora Sweden,strict,59.5199467,15.0403459,node,1844513824,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,Kronans Droghandel Apotek AB,Healthcare / pharmacy,,pharmacy,,,Hvitfeldtsgatan,25,45631,,Sweden,Hvitfeldtsgatan 25 45631 Sweden,usable,58.360301,11.2569295,node,1845045969,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.7495295,12.9436321",coordinates_only,57.7495295,12.9436321,node,1846671896,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"58.8961646,17.5496586",coordinates_only,58.8961646,17.5496586,node,1860853387,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket,Healthcare / pharmacy,,pharmacy,,,Storgatan,17,352 30,Växjö,Sweden,Storgatan 17 352 30 Växjö Sweden,strict,56.8787734,14.8045592,node,1863018985,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"58.7524535,17.0062544",coordinates_only,58.7524535,17.0062544,node,1869023491,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Trandögatan,16,50433,Borås,Sweden,Trandögatan 16 50433 Borås Sweden,strict,57.7110624,12.9418829,node,1871091068,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB,Healthcare / pharmacy,,pharmacy,,,Uddeholmsgatan,54,,Göteborg,Sweden,Uddeholmsgatan 54 Göteborg Sweden,usable,57.7220401,12.0484915,node,1878033682,OpenStreetMap via Overpass API
Apotek,Aspuddens apotek,,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3061293,18.000954",coordinates_only,59.3061293,18.000954,node,1879690663,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"58.5087175,15.5037642",coordinates_only,58.5087175,15.5037642,node,1913822366,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"61.2309135,14.037854",coordinates_only,61.2309135,14.037854,node,1925775032,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,Brunnsviksvägen,2,273 50,Brösarp,Sweden,Brunnsviksvägen 2 273 50 Brösarp Sweden,strict,55.7252769,14.1002318,node,1929114211,OpenStreetMap via Overpass API
Apotek,LloydsApotek,,,Healthcare / pharmacy,,pharmacy,,,Sveavägen,8,692 30,Kumla,Sweden,Sveavägen 8 692 30 Kumla Sweden,strict,59.1256247,15.1431306,node,1930470760,OpenStreetMap via Overpass API
Apotek,Gröndals Apotek,,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.316151,18.0123077",coordinates_only,59.316151,18.0123077,node,1937256168,OpenStreetMap via Overpass API
Apotek,Doz Apotek,,Admenta Sweden AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3398498,18.0379627",coordinates_only,59.3398498,18.0379627,node,1937952144,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (publ),Healthcare / pharmacy,,pharmacy,,,Kungsgatan,32,46130,Trollhättan,Sweden,Kungsgatan 32 46130 Trollhättan Sweden,strict,58.2849724,12.2908311,node,1969730869,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (publ),Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"58.3130929,12.3087199",coordinates_only,58.3130929,12.3087199,node,1979317945,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.3704156,14.9123953",coordinates_only,57.3704156,14.9123953,node,1981692124,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,Norra Storgatan,20,26731,,Sweden,Norra Storgatan 20 26731 Sweden,usable,56.087234,12.9147067,node,1999377689,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek Kvissleby,Kronans Droghandel Apotek AB,Healthcare / pharmacy,,pharmacy,,,Affärsgatan,14A,,,Sweden,Affärsgatan 14A Sweden,usable,62.2993835,17.3783612,node,2012799238,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"58.9041616,17.9459541",coordinates_only,58.9041616,17.9459541,node,2021902441,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.7041893,11.9653953",coordinates_only,57.7041893,11.9653953,node,2039206468,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"55.7170619,13.3434942",coordinates_only,55.7170619,13.3434942,node,2057427553,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.7304794,17.7874273",coordinates_only,59.7304794,17.7874273,node,2078475218,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,,Healthcare / pharmacy,,pharmacy,,,Kvarngatan,17,686 30,Sunne,Sweden,Kvarngatan 17 686 30 Sunne Sweden,strict,59.8365429,13.1442756,node,2078834992,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"58.1976514,15.0545919",coordinates_only,58.1976514,15.0545919,node,2104789601,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Högdalsgången,32,124 54,Bandhagen,Sweden,Högdalsgången 32 124 54 Bandhagen Sweden,strict,59.2639261,18.0406119,node,2123703203,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,Svetsarvägen,16,17141,Solna,Sweden,Svetsarvägen 16 17141 Solna Sweden,strict,59.3585792,17.9801567,node,2139042161,OpenStreetMap via Overpass API
Apotek,Apoteket Kungsgatan,Apoteket,Apoteket AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.703794,11.9619503",coordinates_only,57.703794,11.9619503,node,2144107240,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.4913534,12.645747",coordinates_only,57.4913534,12.645747,node,2145506686,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3341472,18.0609602",coordinates_only,59.3341472,18.0609602,node,2146966120,OpenStreetMap via Overpass API
Apotek,Apoteket,,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.4041238,17.9432238",coordinates_only,59.4041238,17.9432238,node,2171149288,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat Bagarmossen,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Svartågatan,1,128 45,Bagarmossen,Sweden,Svartågatan 1 128 45 Bagarmossen Sweden,strict,59.2767808,18.13199,node,2173438795,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"56.1643455,13.7803803",coordinates_only,56.1643455,13.7803803,node,2188396343,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"56.1586813,13.7659098",coordinates_only,56.1586813,13.7659098,node,2188398249,OpenStreetMap via Overpass API
Apotek,Apotek Kronan,Apoteksgruppen,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.858348,17.6421015",coordinates_only,59.858348,17.6421015,node,2203267384,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.8556841,17.646412",coordinates_only,59.8556841,17.646412,node,2208623618,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.0429546,15.8732154",coordinates_only,59.0429546,15.8732154,node,2209040753,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,Kronans Apotek,Healthcare / pharmacy,,pharmacy,,,Storgatan,2,34260,MOHEDA,Sweden,Storgatan 2 34260 MOHEDA Sweden,strict,57.0008294,14.574453,node,2235554803,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,Kronans Droghandel Apotek AB,Healthcare / pharmacy,,pharmacy,,,Storgatan,22,57080,,Sweden,Storgatan 22 57080 Sweden,usable,57.3185154,15.5825527,node,2239794497,OpenStreetMap via Overpass API
Apotek,DOZ Apotek,DOZ Apotek,LloydsApotek AB,Healthcare / pharmacy,,pharmacy,,,Hallenborgs gata,,,Malmö,Sweden,Hallenborgs gata Malmö Sweden,usable,55.6129021,12.9895744,node,2282518886,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,Östra torget,,,,Sweden,Östra torget Sweden,usable,59.4206128,16.4747767,node,2285340033,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.2952833,17.9344913",coordinates_only,59.2952833,17.9344913,node,2288368226,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.333133,18.0314391",coordinates_only,59.333133,18.0314391,node,2292768986,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat,Healthcare / pharmacy,,pharmacy,,,Gymnasievägen,8,93157,Skellefteå,Sweden,Gymnasievägen 8 93157 Skellefteå Sweden,strict,64.7381669,20.9672439,node,2315227792,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,Viksjöplan,47,175 45,Järfälla,Sweden,Viksjöplan 47 175 45 Järfälla Sweden,strict,59.41179,17.800915,node,2337462525,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (publ),Healthcare / pharmacy,,pharmacy,,,Hälsovägen 2,,372 32,Ronneby,Sweden,Hälsovägen 2 372 32 Ronneby Sweden,usable,56.2063848,15.2709741,node,2338299065,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek Kåge Vårdcentral,Kronans Droghandel Apotek AB,Healthcare / pharmacy,,pharmacy,,,Nygatan,13,,,Sweden,Nygatan 13 Sweden,usable,64.8316815,20.9842069,node,2341221551,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"58.5874589,16.1910236",coordinates_only,58.5874589,16.1910236,node,2341949340,OpenStreetMap via Overpass API
Apotek,DOZ Apotek,,Corporation of European Pharmaceutical Distributors N.V,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"64.5949375,18.677107",coordinates_only,64.5949375,18.677107,node,2344528048,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"64.5940998,18.6775459",coordinates_only,64.5940998,18.6775459,node,2344528054,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.2758697,15.206756",coordinates_only,59.2758697,15.206756,node,2360919599,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,Västbergavägen,4,126 30,Hägersten,Sweden,Västbergavägen 4 126 30 Hägersten Sweden,strict,59.2935847,18.0048911,node,2372443984,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,Frösögatan,7,,,Sweden,Frösögatan 7 Sweden,usable,55.9664944,12.775388,node,2383634535,OpenStreetMap via Overpass API
Apotek,DOZ Apotek,DOZ Apotek,LloydsApotek AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"55.5998467,13.0329421",coordinates_only,55.5998467,13.0329421,node,2390394554,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"61.6914425,13.1244857",coordinates_only,61.6914425,13.1244857,node,2392886137,OpenStreetMap via Overpass API
Apotek,DOZ Apotek,DOZ Apotek,LloydsApotek AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3497808,18.1463999",coordinates_only,59.3497808,18.1463999,node,2398801008,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,Emblas gata,19,,,Sweden,Emblas gata 19 Sweden,usable,55.6946388,13.2420494,node,2407368902,OpenStreetMap via Overpass API
Apotek,Apoteken Svanen Odensbacken,,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.1566928,15.5255688",coordinates_only,59.1566928,15.5255688,node,2407388830,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket,Healthcare / pharmacy,,pharmacy,,,Borgmästaregatan,15,371 34,KARLSKRONA,Sweden,Borgmästaregatan 15 371 34 KARLSKRONA Sweden,strict,56.1617477,15.5832938,node,2413992824,OpenStreetMap via Overpass API
Apotek,"Kronans Apotek Växjö, Vårdcentralen Teleborg",Apoteksgruppen,Apoteksgruppen,Healthcare / pharmacy,,pharmacy,,,Vallviksvägen,1,352 51,Växjö,Sweden,Vallviksvägen 1 352 51 Växjö Sweden,strict,56.8551592,14.8197483,node,2413996643,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.0648421,15.337128",coordinates_only,59.0648421,15.337128,node,2415289358,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,Kungsgatan 11-15,,,Örebro,Sweden,Kungsgatan 11-15 Örebro Sweden,usable,59.2706645,15.2144415,node,2420195864,OpenStreetMap via Overpass API
Apotek,Apoteket Tigern,,Apoteket,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.4709003,17.9156359",coordinates_only,59.4709003,17.9156359,node,2421874652,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Mossvägen,1,19162,Sollentuna,Sweden,Mossvägen 1 19162 Sollentuna Sweden,strict,59.4378402,17.9324334,node,2422154351,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,Kronansapotek,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.6685099,14.9697746",coordinates_only,57.6685099,14.9697746,node,2427129327,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Kungsgatan,35,632 20,Eskilstuna,Sweden,Kungsgatan 35 632 20 Eskilstuna Sweden,strict,59.3719585,16.5090225,node,2428973629,OpenStreetMap via Overpass API
Apotek,LloydsApotek,,LloydsApotek AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.4326724,18.0389032",coordinates_only,59.4326724,18.0389032,node,2440622658,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.2754913,15.2140054",coordinates_only,59.2754913,15.2140054,node,2459030560,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB,Healthcare / pharmacy,,pharmacy,,,Nils Ericsonsplatsen,1-8,,Göteborg,Sweden,Nils Ericsonsplatsen 1-8 Göteborg Sweden,usable,57.709049,11.972446,node,2466676051,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (publ),Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.709431,11.973003",coordinates_only,57.709431,11.973003,node,2466676086,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.7091151,11.7724767",coordinates_only,57.7091151,11.7724767,node,2468128471,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,Kronans Droghandel Apotek AB,Healthcare / pharmacy,,pharmacy,,,Västra Järnvägsgatan,13,576 33,Sävsjö,Sweden,Västra Järnvägsgatan 13 576 33 Sävsjö Sweden,strict,57.4011641,14.6634843,node,2484780629,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,Kronans Droghandel Apotek AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"55.4381092,13.3172929",coordinates_only,55.4381092,13.3172929,node,2489399845,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Radarvägen,9N,761 42,Norrtälje,Sweden,Radarvägen 9N 761 42 Norrtälje Sweden,strict,59.7517278,18.6946329,node,2496046546,OpenStreetMap via Overpass API
Apotek,Apoteket Strömstaren,Apoteket,Apoteket AB (publ),Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"56.801408,12.975119",coordinates_only,56.801408,12.975119,node,2498110228,OpenStreetMap via Overpass API
Apotek,Apoteket Dufwan,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,Västra Järnvägsgatan,22,28331,Osby,Sweden,Västra Järnvägsgatan 22 28331 Osby Sweden,strict,56.3822347,13.994889,node,2502532334,OpenStreetMap via Overpass API
Apotek,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3046551,18.1303803",coordinates_only,59.3046551,18.1303803,node,2504983265,OpenStreetMap via Overpass API
Apotek,Apoteksgruppen,Apoteksgruppen,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"63.1076941,16.3557458",coordinates_only,63.1076941,16.3557458,node,2508123777,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,Kronans Droghandel Apotek AB,Healthcare / pharmacy,,pharmacy,,,Norra Backagatan,5B,781 70,Borlänge,Sweden,Norra Backagatan 5B 781 70 Borlänge Sweden,strict,60.4783005,15.418837,node,2515141801,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,Kungsgatan,65A,90326,Umeå,Sweden,Kungsgatan 65A 90326 Umeå Sweden,strict,63.8256187,20.2650169,node,2529161702,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3750059,16.4670998",coordinates_only,59.3750059,16.4670998,node,2533826775,OpenStreetMap via Overpass API
Apotek,Apoteket,Apoteket,Apoteket AB (556138-6532),Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.2428311,18.0908522",coordinates_only,59.2428311,18.0908522,node,2555676641,OpenStreetMap via Overpass API
Apotek,Kronans Apotek,Kronans Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3330529,17.9805444",coordinates_only,59.3330529,17.9805444,node,2571793077,OpenStreetMap via Overpass API
Apotek,Apotek Björknäs,,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3159202,18.2290212",coordinates_only,59.3159202,18.2290212,node,2593118918,OpenStreetMap via Overpass API
Apotek,DOZ Apotek,DOZ Apotek,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.7681164,16.5968239",coordinates_only,57.7681164,16.5968239,node,2596068211,OpenStreetMap via Overpass API
