chain_requested,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
Carrefour,Carrefour Market,Carrefour Market,Carrefour,Grocery / convenience,convenience,,,,,,,,France,"47.3791635,0.669328",coordinates_only,47.3791635,0.669328,way,69553242,OpenStreetMap via Overpass API
Carrefour,Carrefour Market,Carrefour Market,Carrefour,Grocery / convenience,convenience,,,,,,,,France,"49.3218588,-0.4534936",coordinates_only,49.3218588,-0.4534936,way,69699277,OpenStreetMap via Overpass API
Carrefour,Carrefour,Carrefour,,Grocery / convenience,convenience,,,,,,,,France,"44.5619027,2.248433",coordinates_only,44.5619027,2.248433,way,69735587,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,Groupe Carrefour,Grocery / convenience,convenience,,,,,,,,France,"47.3837909,0.6920785",coordinates_only,47.3837909,0.6920785,way,69804438,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,Carrefour,Grocery / convenience,convenience,,,,Avenue de Provence,632,83600,Fréjus,France,Avenue de Provence 632 83600 Fréjus France,strict,43.427371,6.7442843,way,69808027,OpenStreetMap via Overpass API
Carrefour,Carrefour Contact,Carrefour Contact,Carrefour,Grocery / convenience,convenience,,,,Rue du Haut Quesnoy,20,59134,Le Maisnil,France,Rue du Haut Quesnoy 20 59134 Le Maisnil France,strict,50.6131725,2.8820713,way,69812648,OpenStreetMap via Overpass API
Carrefour,Carrefour Contact,Carrefour Contact,,Grocery / convenience,convenience,,,,,,,,France,"42.2640469,8.7096034",coordinates_only,42.2640469,8.7096034,way,70221509,OpenStreetMap via Overpass API
Carrefour,Carrefour,Carrefour,Carrefour,Grocery / convenience,convenience,fuel,,,,180,,,France,180 France,usable,48.7109875,2.3720656,way,70228354,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,Avenue du 18 Avril 1944,101,91200,Athis-Mons,France,Avenue du 18 Avril 1944 101 91200 Athis-Mons France,strict,48.7021409,2.3866962,way,70231662,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,Groupe Carrefour,Grocery / convenience,convenience,,,,Route Nationale,81,59152,Chéreng,France,Route Nationale 81 59152 Chéreng France,strict,50.6109874,3.204586,way,70255916,OpenStreetMap via Overpass API
Carrefour,Carrefour Market,Carrefour Market,Carrefour,Grocery / convenience,convenience,,,,,,,,France,"43.547139,1.3528677",coordinates_only,43.547139,1.3528677,way,70494082,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,Rue Florival,42,68530,Buhl,France,Rue Florival 42 68530 Buhl France,strict,47.9263866,7.1867308,way,70799339,OpenStreetMap via Overpass API
Carrefour,Carrefour Market,Carrefour Market,Groupe Carrefour,Grocery / convenience,convenience,,,,,,,,France,"44.153936,4.6171809",coordinates_only,44.153936,4.6171809,way,70841728,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,,,22870,Île-de-Bréhat,France,22870 Île-de-Bréhat France,usable,48.8452768,-3.0002895,way,70914307,OpenStreetMap via Overpass API
Carrefour,Carrefour Contact,Carrefour Contact,Carrefour,Grocery / convenience,convenience,,,,Avenue du 8 Mai 1945,267,76610,Le Havre,France,Avenue du 8 Mai 1945 267 76610 Le Havre France,strict,49.5105302,0.1760128,way,71131322,OpenStreetMap via Overpass API
Carrefour,Carrefour Market,Carrefour Market,,Grocery / convenience,convenience,,,,Rue de Ronnenberg,,76480,Duclair,France,Rue de Ronnenberg 76480 Duclair France,usable,49.4809053,0.8720823,way,71192036,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,Avenue du Maréchal Juin,33,,,France,Avenue du Maréchal Juin 33 France,usable,43.4722357,-1.5405026,way,72022186,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,,,Grocery / convenience,convenience,,,,,,,,France,"43.2835165,3.5203015",coordinates_only,43.2835165,3.5203015,way,72027900,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,,,,,France,"48.7246689,-3.9835141",coordinates_only,48.7246689,-3.9835141,way,72072257,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,Carrefour,Grocery / convenience,convenience,,,,,,,,France,"48.904212,2.3922161",coordinates_only,48.904212,2.3922161,way,73002099,OpenStreetMap via Overpass API
Carrefour,Carrefour Market,Carrefour Market,,Grocery / convenience,convenience,,,,,,10000,Troyes,France,10000 Troyes France,usable,48.2878955,4.0761032,way,73109711,OpenStreetMap via Overpass API
Carrefour,Carrefour Contact,Carrefour Contact,Carrefour,Grocery / convenience,convenience,,,,,,,,France,"47.091209,-1.6117441",coordinates_only,47.091209,-1.6117441,way,73471996,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,Carrefour,Grocery / convenience,convenience,,,,Avenue Maurice Petsche,22,,,France,Avenue Maurice Petsche 22 France,usable,44.8957679,6.6337134,way,73578677,OpenStreetMap via Overpass API
Carrefour,Carrefour Market,Carrefour Market,,Grocery / convenience,convenience,,,,Avenue Général de Gaulle,1573,30130,Pont-Saint-Esprit,France,Avenue Général de Gaulle 1573 30130 Pont-Saint-Esprit France,strict,44.2415373,4.6417624,way,73763682,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,Carrefour,Grocery / convenience,convenience,,,,,,,,France,"47.2149471,-1.5651599",coordinates_only,47.2149471,-1.5651599,way,74609825,OpenStreetMap via Overpass API
Carrefour,Carrefour Market,Carrefour Market,Groupe Carrefour,Grocery / convenience,convenience,,,,,,,,France,"44.5518552,4.769527",coordinates_only,44.5518552,4.769527,way,74737390,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,,Grocery / convenience,convenience,,,,Avenue de Lardenne,273,,,France,Avenue de Lardenne 273 France,usable,43.5897873,1.3767023,way,74787247,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,Spar,Grocery / convenience,convenience,,,,,,,,France,"43.6081505,1.335644",coordinates_only,43.6081505,1.335644,way,74970180,OpenStreetMap via Overpass API
Carrefour,Carrefour express,Utile,Système U,Grocery / convenience,convenience,,,,Avenue du Général de Gaulle,108,81000,,France,Avenue du Général de Gaulle 108 81000 France,usable,43.920603,2.1395131,way,75157474,OpenStreetMap via Overpass API
Carrefour,Carrefour Market,Carrefour Market,Distrival,Grocery / convenience,convenience,,,,Rue de la Vallée,35,76600,Le Havre,France,Rue de la Vallée 35 76600 Le Havre France,strict,49.4937774,0.1505296,way,75391194,OpenStreetMap via Overpass API
Carrefour,Carrefour Contact,Carrefour Contact,Carrefour Contact,Grocery / convenience,convenience,,,,Boulevard Carnot,,46400,Saint-Céré,France,Boulevard Carnot 46400 Saint-Céré France,usable,44.8619601,1.8900412,way,75744228,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,,Grocery / convenience,convenience,,,,Avenue de Saint-Ouen,63,75017,Paris,France,Avenue de Saint-Ouen 63 75017 Paris France,strict,48.8918336,2.3267425,way,75750832,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,,,,,France,"46.7968636,-1.899068",coordinates_only,46.7968636,-1.899068,way,76134414,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,Carrefour,Grocery / convenience,convenience,,,,,,,,France,"43.6265875,3.8705583",coordinates_only,43.6265875,3.8705583,way,76199867,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,Carrefour,Grocery / convenience,convenience,,,,Avenue Adolphe Geeraert,63,,,France,Avenue Adolphe Geeraert 63 France,usable,51.0465914,2.3935397,way,76402183,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,,,,,France,"51.0474272,2.411022",coordinates_only,51.0474272,2.411022,way,76410734,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,Carrefour,Grocery / convenience,convenience,,,,,,,,France,"43.6055135,1.4579864",coordinates_only,43.6055135,1.4579864,way,76442679,OpenStreetMap via Overpass API
Carrefour,Carrefour Contact,Carrefour Contact,,Grocery / convenience,convenience,,,,,,,,France,"46.9608125,-0.8866112",coordinates_only,46.9608125,-0.8866112,way,76679022,OpenStreetMap via Overpass API
Carrefour,Carrefour Market,Carrefour Market,Carrefour,Grocery / convenience,convenience,,,,,,,,France,"50.118117,3.925541",coordinates_only,50.118117,3.925541,way,77109902,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,Casino,Grocery / convenience,convenience,,,,Rue du Général Leclerc,6,59650,Villeneuve-d'Ascq,France,Rue du Général Leclerc 6 59650 Villeneuve-d'Ascq France,strict,50.6367831,3.1282382,way,77463739,OpenStreetMap via Overpass API
Carrefour,Carrefour Contact,Carrefour Contact,,Grocery / convenience,convenience,,,,Rue André Argouges,14,38100,Grenoble,France,Rue André Argouges 14 38100 Grenoble France,strict,45.1782017,5.7439456,way,77670288,OpenStreetMap via Overpass API
