export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
chain,ICA,retail_grocery,auto,ICA Nära Söderberga,ICA Nära,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3601196,17.8950339",coordinates_only,59.3601196,17.8950339,node,296937724,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"57.77835,14.1565056",coordinates_only,57.77835,14.1565056,node,302027609,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3542669,18.2180344",coordinates_only,59.3542669,18.2180344,node,302898582,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Hedemyrs,ICA Supermarket,,Grocery / convenience,supermarket,,,,Affärsvägen,12,457 30,Tanumshede,Sweden,Affärsvägen 12 457 30 Tanumshede Sweden,strict,58.72473,11.3244023,node,312273153,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Himnahallen,ICA Supermarket,,Grocery / convenience,supermarket,,,,Himnavägen,155,585 65,Linghem,Sweden,Himnavägen 155 585 65 Linghem Sweden,strict,58.4271738,15.78167,node,314443773,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Torgkassen,ICA Kvantum,,Grocery / convenience,supermarket,,,,,,,,Sweden,"57.6408243,18.2963996",coordinates_only,57.6408243,18.2963996,node,315981758,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Esplanaden,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3391555,18.0817425",coordinates_only,59.3391555,18.0817425,node,318561966,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,Maxi ICA Stormarknad Kristianstad,Maxi ICA Stormarknad,ICA,Grocery / convenience,supermarket,,,,Sjöcronas Gata,7,291 53,Kristianstad,Sweden,Sjöcronas Gata 7 291 53 Kristianstad Sweden,strict,56.0253211,14.1691196,node,320349384,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Alviks Torg,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3327076,17.9829618",coordinates_only,59.3327076,17.9829618,node,324291304,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,Maxi ICA Stormarknad Göteborg,Maxi ICA Stormarknad,,Grocery / convenience,supermarket,,,,Grafiska Vägen,16,41263,Göteborg,Sweden,Grafiska Vägen 16 41263 Göteborg Sweden,strict,57.6802124,12.005165,node,331322016,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Kvantum Höganäs,ICA Kvantum,,Grocery / convenience,supermarket,,,,,,,,Sweden,"56.1914856,12.5668356",coordinates_only,56.1914856,12.5668356,node,331640629,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3380314,17.9383011",coordinates_only,59.3380314,17.9383011,node,334103410,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Nyfors,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3684598,16.5034003",coordinates_only,59.3684598,16.5034003,node,338981855,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Tunafors,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3628857,16.5088099",coordinates_only,59.3628857,16.5088099,node,344107238,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Kolsva handel,ICA Supermarket,,Grocery / convenience,supermarket,,,,Bergslagsvägen,101,,Kolsva,Sweden,Bergslagsvägen 101 Kolsva Sweden,usable,59.6006587,15.8407548,node,346260498,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Osby,ICA Nära,ICA,Grocery / convenience,supermarket,,,,Västra Järnvägsgatan,21,283 31,Osby,Sweden,Västra Järnvägsgatan 21 283 31 Osby Sweden,strict,56.3807295,13.9934695,node,348000591,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Näset,ICA Nära,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3734253,18.143241",coordinates_only,59.3734253,18.143241,node,362412184,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Gribbylund,ICA Nära,,Grocery / convenience,supermarket,,,,Gribbylunds torg,2,,Täby,Sweden,Gribbylunds torg 2 Täby Sweden,usable,59.4622282,18.0887684,node,365064960,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Nära Roslagstull,ICA Nära,ICA,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3493596,18.0594196",coordinates_only,59.3493596,18.0594196,node,372741887,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Nära Kallhäll,ICA Nära,ICA,Grocery / convenience,supermarket,,,,Gjutarplan,,,Järfälla,Sweden,Gjutarplan Järfälla Sweden,usable,59.4545117,17.8058845,node,374005973,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Luthagens livs,ICA Supermarket,ICA,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.8614265,17.6272446",coordinates_only,59.8614265,17.6272446,node,385355882,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Nära,ICA Nära,,Grocery / convenience,supermarket,,,,,,,,Sweden,"56.1352616,13.1312219",coordinates_only,56.1352616,13.1312219,node,403627000,OpenStreetMap via Overpass API
