export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
chain,Tesla,mobility_fuel,charging,,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"58.351635,11.811564",coordinates_only,58.351635,11.811564,node,3066308476,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,Mellangårdsvägen,6,31150,Falkenberg,Sweden,Mellangårdsvägen 6 31150 Falkenberg Sweden,strict,56.931834,12.518811,node,3066347788,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"58.327579,13.1322696",coordinates_only,58.327579,13.1322696,node,3093773920,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Toftaholm Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,304 14,Lagan,Sweden,304 14 Lagan Sweden,usable,57.0288858,14.01486,node,3127472018,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Stockholm-Kanalvägen Supercharger,Tesla Supercharger,"Tesla, Inc.",Fuel / charging,,charging_station,,,Kanalvägen,16,19461,Stockholm,Sweden,Kanalvägen 16 19461 Stockholm Sweden,strict,59.5006707,17.9276699,node,3398684556,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Supercharger Markaryd,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"56.4448666,13.6038585",coordinates_only,56.4448666,13.6038585,node,7967096564,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"57.858278,11.99796",coordinates_only,57.858278,11.99796,node,9355738270,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"58.6771615,13.814678",coordinates_only,58.6771615,13.814678,node,9355767241,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"57.1681774,12.2753034",coordinates_only,57.1681774,12.2753034,node,9355846412,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Supercharger Töre,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,Klippgränd,3,,Töre,Sweden,Klippgränd 3 Töre Sweden,usable,65.9115733,22.6570907,node,9355856534,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Hogstorp Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,451 95,Uddevalla,Sweden,451 95 Uddevalla Sweden,usable,58.3932907,11.7581144,node,9355862663,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"57.814013,13.41896",coordinates_only,57.814013,13.41896,node,9355868655,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"57.4149037,15.0903176",coordinates_only,57.4149037,15.0903176,node,9355880217,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"57.7727,14.199826",coordinates_only,57.7727,14.199826,node,9502975309,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"56.6573956,12.9072887",coordinates_only,56.6573956,12.9072887,node,9890172910,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Övertorneå Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,Hemvägen,13,957 31,Övertorneå,Sweden,Hemvägen 13 957 31 Övertorneå Sweden,strict,66.3831995,23.6551563,node,9891034837,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,,Tesla,,Fuel / charging,,charging_station,,,,,,,Sweden,"66.3832539,23.6550856",coordinates_only,66.3832539,23.6550856,node,11972575981,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Karlshamn Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,Jannebergsvägen,2,374 32,Karlshamn,Sweden,Jannebergsvägen 2 374 32 Karlshamn Sweden,strict,56.1910868,14.8470874,node,12107682897,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,,Tesla,,Fuel / charging,,charging_station,,,,,,,Sweden,"56.8143259,13.9061867",coordinates_only,56.8143259,13.9061867,node,12118995480,OpenStreetMap via Overpass API
